favorite_count,source,text,location,place,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
0,Twitter for iPhone,b'\xd8\xa7\xd9\x84\xd8\xad\xd9\x85\xd8\xaf\xd9\x84\xd9\x84\xd9\x87 \xd8\xb1\xd8\xa8 \xd8\xa7\xd9\x84\xd8\xb9\xd8\xa7\xd9\x84\xd9\x85\xd9\x8a\xd9\x86 \xd8\xaa\xd9\x85 \xd8\xa3\xd8\xae\xd8\xb0 \xd8\xa7\xd9\x84\xd8\xac\xd8\xb1\xd8\xb9\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xab\xd8\xa7\xd9\x86\xd9\x8a\xd8\xa9 \xd9\x85\xd9\x86 \xd8\xaa\xd8\xb7\xd8\xb9\xd9\x8a\xd9\x85 COVID 19 Pfizer \xd8\xb4\xd9\x83\xd8\xb1\xd8\xa7\xd9\x8b \xd8\xac\xd8\xb2\xd9\x8a\xd9\x84\xd8\xa7\xd9\x8b \xd9\x84\xd8\xad\xd9\x83\xd9\x88\xd9\x85\xd8\xa9 \xd8\xaf\xd9\x88\xd9\x84\xd8\xa9 #\xd8\xa7\xd9\x84\xd8\xa7\xd9\x85\xd8\xa7\xd8\xb1\xd8\xa7\xd8\xaa \xd8\xa7\xd9\x84\xd8\xb9\xd8\xb1\xd8\xa8\xd9\x8a\xd8\xa9 \xd8\xa7\xd9\x84\xd9\x85\xd8\xaa\xe2\x80\xa6 https://t.co/tkDWGO66vd',"Dubai, United Arab Emirates","Dubai, United Arab Emirates",,False,Wed Jan 20 07:33:20 +0000 2021,0,b'1351794926003085314'
1,Twitter for Android,"b""@KavyaYav_2100 ye sab @banks even @RBI \ndon't understand... the situation.\nPandemic, COVID-19 me\nGOVT KI TARAF SE\nO\xe2\x80\xa6 https://t.co/ChgvkpsEFT""","New Delhi, India","New Delhi, India",Kavyaydv2100,False,Wed Jan 20 07:33:17 +0000 2021,1,b'1351794913029943299'
0,Twitter for Android,"b""@KavyaYav_2100 \nye sab @banks even @RBI \ndon't understand... the situation.\nPandemic, COVID-19 me\nGOVT KI TARAF SE\xe2\x80\xa6 https://t.co/rkYFG9gz1h""","New Delhi, India","New Delhi, India",Kavyaydv2100,False,Wed Jan 20 07:32:59 +0000 2021,0,b'1351794838572711938'
0,Twitter for Android,b'@Kajal_S5 @KavyaYav_2100 @Being_Sunidhi @Manju_283 @pus1312 @FbShiv @sachit144 @adiU143 @Dr_SkJha1 @damini2003 ye s\xe2\x80\xa6 https://t.co/dsgIkQEayq',"New Delhi, India","New Delhi, India",Kajal_S5,False,Wed Jan 20 07:33:27 +0000 2021,0,b'1351794958915682305'
3,Twitter for iPhone,"b'What a powerful moment. So moved, the words and the visual ping right to the heart. https://t.co/zOCPivTQHU'",,"Lake Forest, CA",,False,Wed Jan 20 07:34:03 +0000 2021,0,b'1351795107725410305'
2,Twitter for iPhone,b'I hope WHO would have some common sense and integrity when dealing with the new virus... unlike its experience with\xe2\x80\xa6 https://t.co/2vKqRtLmny',Lebanon,Lebanon,,False,Wed Jan 20 07:34:03 +0000 2021,1,b'1351795106903433217'
4,Twitter for Android,b'Ich auch. Immer. Auch nach der #Pandemie.\n#COVID19 https://t.co/6OzZuQIPJu',"Oldenburg (Oldenburg), Deutsch","Frankfurt on the Main, Germany",,False,Wed Jan 20 07:34:19 +0000 2021,0,b'1351795176935727105'
27,Twitter for Android,"b""The world's most famous journalist &amp; publisher, Wikileaks' Julian Assange is not on this Trump pardon list &amp; remain\xe2\x80\xa6 https://t.co/xRYdPXYKBc""",London,"Lambeth, London",afshinrattansi,False,Wed Jan 20 07:35:51 +0000 2021,11,b'1351795560265691137'
0,Twitter for Android,"b'Un ejercicio pedag\xc3\xb3gico para quienes estudien derecho, empresariales, econ\xc3\xb3micas o medicina es calcular el coste p\xc3\xba\xe2\x80\xa6 https://t.co/onq8KV50pY'","Iruñea-Pamplona, Navarra","Pamplona, Spain",,False,Wed Jan 20 07:36:16 +0000 2021,1,b'1351795665802829825'
0,Twitter for Android,b'Mehn... Reading this article shows this guy is not bright at all. See the person some idiots are pushing to run for\xe2\x80\xa6 https://t.co/nFL1z9PzfN',"Lagos, Nigeria","Ikeja, Nigeria",,False,Wed Jan 20 07:38:52 +0000 2021,0,b'1351796321259286529'
5,Twitter for Android,b'A\xc5\x9f\xc4\xb1 olurken foto\xc4\x9fraf \xc3\xa7ektirmedim in\xc5\x9fallah kabul olur  in\xc5\x9fallah tutar\xf0\x9f\x99\x84\xf0\x9f\xa4\x94 \xf0\x9f\x98\x82\n#COVID19 #a\xc5\x9f\xc4\xb1 #Sinovac',"Ataşehir, İstanbul","İstanbul, Türkiye",,False,Wed Jan 20 07:39:07 +0000 2021,0,b'1351796382789758979'
0,Twitter for Android,"b""Hey drivists, everyone who can must get 'on yer bike'. Some logic in that, innit? #onelesscar \xf0\x9f\x9a\xb4\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f #Melbourne heade\xe2\x80\xa6 https://t.co/pUrnSfmoB0""","Bulleke-bek, Wurundjeri land","Melbourne, Victoria",,False,Wed Jan 20 07:40:24 +0000 2021,0,b'1351796704664723457'
0,Twitter for Android,"b""@Bradlinguo @hugolelapin @CNN It can't be written off. \n\nJust that they might really mean it this time. \n\nIn the fu\xe2\x80\xa6 https://t.co/WHt1j6NGNt""",Nigeria,"Ikeja, Nigeria",Bradlinguo,False,Wed Jan 20 07:40:08 +0000 2021,0,b'1351796639418212353'
5,Twitter for iPhone,b'\xc2\xa1Buenos d\xc3\xadas! \xe2\x98\x80\xef\xb8\x8f\n\nLa @ComunidadMadrid ha lanzado una  campa\xc3\xb1a de detecci\xc3\xb3n #COVID19 en j\xc3\xb3venes\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\n\nMenciona y h\xc3\xa1zsel\xe2\x80\xa6 https://t.co/UMuOzJOhcN',"Alcalá de Henares, España","Alcalá de Henares, Spain",,False,Wed Jan 20 07:41:34 +0000 2021,7,b'1351796999486660608'
0,Twitter for Android,"b""UPDATES ON #COVID19\n\n\xe2\x97\xbe\xef\xb8\x8f India's Covid19 trajectory- active caseload slips below 2 lakhs after 6 months &amp; 24 days\xe2\x80\xa6 https://t.co/lTnpaTJAoM""","Srinagar, Jammu And Kashmir","Anantnag, Jammu & Kashmir",,False,Wed Jan 20 07:41:28 +0000 2021,1,b'1351796975981662210'
4,Twitter for Android,b'@IamVikas_Tiwari @VivekYa88527209 @iamnarendranath @RBI @PMOIndia @AmitShah @TajinderBagga @Tejasvi_Surya ye sab\xe2\x80\xa6 https://t.co/emoR3MSZ8V',"New Delhi, India","New Delhi, India",Ahoyvikas,False,Wed Jan 20 07:42:20 +0000 2021,5,b'1351797194475462659'
0,Twitter for Android,b'@ADshownieuws @ADnl Hij wilde Nederland op zn kop zetten. Dacht toch echt dat Covid-19 dat had gedaan.',"Groningen, Nederland","Groningen, Nederland",ADshownieuws,False,Wed Jan 20 07:43:42 +0000 2021,0,b'1351797536902832128'
25,Twitter for Android,"b'Well then, what will experts in #SriLanka say? https://t.co/yTgaAiC0Ev'",Ireland,"Fingal, Ireland",,False,Wed Jan 20 07:43:27 +0000 2021,3,b'1351797471626862592'
0,Twitter for iPhone,b'Amen \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd https://t.co/THdlzlN28s',"Chicago, IL","Chicago, IL",,False,Wed Jan 20 07:43:05 +0000 2021,0,b'1351797382221082624'
2,Twitter for iPhone,b'DAWGS! They don\xe2\x80\x99t love us Big Rich..just our money. Make sure you mate wearing your mask \xf0\x9f\x98\xb7 https://t.co/U8WGjgljqf',"Phuket, Thailand ","Chalong, Thailand",,False,Wed Jan 20 07:44:38 +0000 2021,0,b'1351797770894524416'
17,Twitter for Android,"b'Today we take a moment to acknowledge &amp; give thanks to our generous donors, partners &amp; volunteers.\n\nWe cannot do th\xe2\x80\xa6 https://t.co/gmUvJTU2m4'",South Africa,"Soweto, South Africa",,False,Wed Jan 20 07:44:51 +0000 2021,6,b'1351797823885504514'
0,Twitter for Android,b'Ditindak dong pak @jokowi ! Hadeehh https://t.co/ThmRyiesyI',Asia,"Kebayoran Baru, Indonesia",,False,Wed Jan 20 07:44:12 +0000 2021,0,b'1351797663491002394'
0,dlvr.it,b'In Ukraine 4.383 neue Coronavirus-F\xc3\xa4lle innerhalb von 24 Stunden: \xe2\x80\x9eIn der Ukraine wurden zum Stand 20. Januar 1.172\xe2\x80\xa6 https://t.co/97D8IjMWeH',Kiew,Ukraine,,False,Wed Jan 20 07:44:04 +0000 2021,0,b'1351797628971847681'
41,Twitter for Android,b'This is the time to find innovative ways to send signals to the citizens on how to adhere to the covid-19 safety pr\xe2\x80\xa6 https://t.co/oxGTVyWISE',"Accra, Ghana","Accra, Ghana",,False,Wed Jan 20 07:45:54 +0000 2021,4,b'1351798091901493248'
1,Twitter for Android,"b""At first I couldn't work out why the obsession with keep racing going, then I remembered betting. https://t.co/gB4FHeBaoW""",southbank #se1,"Lambeth, London",,False,Wed Jan 20 07:46:51 +0000 2021,0,b'1351798330901360641'
2,Twitter for Android,b'@ManonAubryFr @Left_EU https://t.co/nZPakurtJk\n#NoProfitOnPandemic\n#Right2Cure #COVID19',"Pisa, Toscana","Pisa, Tuscany",ManonAubryFr,False,Wed Jan 20 07:46:13 +0000 2021,0,b'1351798169403854849'
0,Twitter for Android,b'https://t.co/Y8lC3DhR85',,"Dublin City, Ireland",,False,Wed Jan 20 07:46:10 +0000 2021,0,b'1351798158586753024'
0,Twitter for iPhone,b'@mhmmdhilmiamn demo bleh buat ko kt negeri demo? https://t.co/sYfsQ0D4kl',Dari Kangar ke Sarajevo,"Hutan Aji, Perlis",mhmmdhilmiamn,False,Wed Jan 20 07:47:01 +0000 2021,0,b'1351798369505533954'
0,Twitter for iPhone,b'FOUR! https://t.co/NGAaSizcHA',Find me if you can,"North-East Region, Singapore",,False,Wed Jan 20 07:46:44 +0000 2021,0,b'1351798297879461892'
0,Twitter for Android,b'@RaypowerNetwork NIN registration should be a continuous exercise. Linking SIM to NIN should be open ended.There is\xe2\x80\xa6 https://t.co/lYHIbf92El',Lagos,"Ojo, Nigeria",RaypowerNetwork,False,Wed Jan 20 07:47:16 +0000 2021,0,b'1351798435226284032'
4,Twitter for Android,"b""@Saraswa12942014 @SwarupNaskar15 ye sab @banks even @RBI \ndon't understand... the situation.\nPandemic, COVID-19 me\xe2\x80\xa6 https://t.co/tTNHqkS60s""","New Delhi, India","New Delhi, India",shoaib_delhi,False,Wed Jan 20 07:48:05 +0000 2021,1,b'1351798640403218433'
0,Twitter for Android,b'@vaibhav68026772 @saipavan0510 @RBLBankCares @rblbank @VISHALT12039545 @RMASindia @Pravinkks @SaveThemIndia\xe2\x80\xa6 https://t.co/MFUEfwqa7q',"New Delhi, India","New Delhi, India",vaibhav68026772,False,Wed Jan 20 07:47:46 +0000 2021,0,b'1351798558131851264'
0,Twitter for Android,b'Hope he has a speedy recovery https://t.co/dHFzsnwRwj',"Las Vegas, NV","Whitney, NV",,False,Wed Jan 20 07:47:40 +0000 2021,0,b'1351798535553953796'
0,Twitter for iPhone,b'@peace589 @Ros62775915 @donwinslow @Yahoo Nope still filling in for Bob ... but hasn\xe2\x80\x99t been as much work for me as\xe2\x80\xa6 https://t.co/rPdRa6DeCc',"Las Vegas, Nevada 🇺🇸 🏳️‍🌈","Whitney, NV",peace589,False,Wed Jan 20 07:47:43 +0000 2021,0,b'1351798546551369728'
1,Twitter for Android,b'Harapnya ada berita yang positif la hasil pertemuan ni... https://t.co/wGLGhPq1Nx',"Stamford Bridge, Penang","Mukim 12 (Bayan Lepas), Pulau Pinang",,False,Wed Jan 20 07:49:03 +0000 2021,0,b'1351798882850619393'
0,Twitter for Android,b'@unitygreenville Short story. Our immune boosters companies lost no one to COVID19 in 2O20. This book will helo you\xe2\x80\xa6 https://t.co/9cUezYa3mX',United States,"Raleigh, NC",unitygreenville,False,Wed Jan 20 07:49:29 +0000 2021,0,b'1351798989927182337'
0,Twitter for Android,"b""Unless you are an illegal immigrant protesting in the streets about your living conditions in a country that doesn'\xe2\x80\xa6 https://t.co/NHWiR2ivEt""","King's Lynn, England","East, England",,False,Wed Jan 20 07:48:30 +0000 2021,0,b'1351798744572899328'
29,Twitter for Android,b'Virolog Ji\xc5\x99\xc3\xad \xc4\x8cern\xc3\xbd z @CZUvPraze pro @CRoPlus: Je d\xc5\xafle\xc5\xbeit\xc3\xa9 nao\xc4\x8dkovat se co nejd\xc5\x99\xc3\xadv. V tom okam\xc5\xbeiku zamez\xc3\xadme \xc5\xa1\xc3\xad\xc5\x99en\xc3\xad v\xe2\x80\xa6 https://t.co/Low4bmbVtG',"Prague, Czech Republic","Prague, Czech Republic",,False,Wed Jan 20 07:50:00 +0000 2021,6,b'1351799121414418434'
0,Twitter for Android,"b""ye sab @banks even @RBI \ndon't understand... the situation.\nPandemic, COVID-19 me\nGOVT KI TARAF SE\nORGANISE KIYA HU\xe2\x80\xa6 https://t.co/9teYNgqnHl""","New Delhi, India","New Delhi, India",,False,Wed Jan 20 07:50:36 +0000 2021,1,b'1351799272505708546'
0,Twitter for Android,b'\xe3\x81\x8c\xe3\x82\x93\xe3\x82\xbb\xe3\x83\xb3\xe3\x82\xbf\xe3\x83\xbc\xe3\x83\xbb\xe3\x83\xbb\xe3\x83\xbb\xe3\x83\xbb  \xe3\x83\x9e\xe3\x82\xb8\xe3\x81\xa7\xe3\x81\x99\xe3\x81\x8b(\xe3\x82\x9c\xef\xbe\x9b\xe3\x82\x9c;\xef\xbe\x89\xef\xbc\x89\xef\xbe\x89 \nhttps://t.co/1PK39kgrQU',日本 ,"Chiba City Inage Ward, Chiba",,False,Wed Jan 20 07:50:26 +0000 2021,0,b'1351799229136596992'
1,Twitter for Android,b'\xf0\x9f\x92\x89Number of people vaccinated against #COVID19 more than double number of active \nvia NaMo App\xe2\x80\xa6 https://t.co/EK7RLlhqIj',,"Daskroi, India",,False,Wed Jan 20 07:50:43 +0000 2021,0,b'1351799301488316417'
1,Twitter for Android,b'\xd9\x83\xd8\xaf\xd9\x87 \xd8\xa7\xd8\xaa\xd9\x88\xd9\x82\xd8\xb9 \xd8\xae\xd9\x84\xd8\xa7\xd9\x84 \xd8\xb4\xd9\x87\xd9\x88\xd8\xb1  \xd8\xa7\xd9\x84\xd9\x81\xd8\xa7\xd9\x83\xd8\xb3\xd9\x8a\xd9\x86 \xd9\x87\xd9\x8a\xd9\x83\xd9\x88\xd9\x86 \xd8\xa5\xd8\xac\xd8\xa8\xd8\xa7\xd8\xb1\xd9\x8a \xd9\x88\xd8\xb9\xd9\x84\xd9\x89 \xd8\xa7\xd9\x84\xd8\xa8\xd8\xb4\xd8\xb1\xd9\x8a\xd9\x87 \xd9\x88\xd8\xa7\xd9\x84\xd9\x83\xd9\x88\xd9\x83\xd8\xa8 \xd8\xa7\xd9\x84\xd8\xb3\xd9\x84\xd8\xa7\xd9\x86\xd9\x83\xd8\xaa\xd9\x8a\xd9\x87. https://t.co/gJtdKDfidq',"el arish , north sinai _ Dubai","North Sinai, Egypt",,False,Wed Jan 20 07:51:16 +0000 2021,0,b'1351799440252792832'
0,Twitter for Android,b'@Sandeepkr_1 @VivekYa88527209 @IndrajitBasu_ @ATFinancial_ @naik_ashish @pratik_phulari @Pravinkks @mkvbalu\xe2\x80\xa6 https://t.co/quw70WgQlH',"New Delhi, India","New Delhi, India",Sandeepkr_1,False,Wed Jan 20 07:51:01 +0000 2021,1,b'1351799378495737857'
0,Twitter for iPhone,"b'Geek medical post of the month: yes, Trump is lying about how much vaccine he had made. What an a$$hole. https://t.co/0nJ9eRGEEK'","silicon valley, CA","Cupertino, CA",,False,Wed Jan 20 07:51:02 +0000 2021,0,b'1351799382186749952'
0,Twitter for Android,b'@CheetahPlains is one of the guinea pigs konje https://t.co/oaNLXoMoGY',Goon Town ,"Cape Town, South Africa",Cheetahplains,False,Wed Jan 20 07:51:22 +0000 2021,0,b'1351799465221509120'
1,Twitter for iPhone,b'Hard times to be \xe2\x80\x98dry\xe2\x80\x99 I\xe2\x80\x99d say- cheers! \xf0\x9f\xa5\x82 https://t.co/DsG8S5B303',"Nottingham, England","West Bridgford, England",,False,Wed Jan 20 07:51:16 +0000 2021,0,b'1351799442349948933'
0,Twitter for Android,b'I can guarantee no one is interested in this poison https://t.co/YndJdyNL7a',Goon Town ,"Cape Town, South Africa",,False,Wed Jan 20 07:52:38 +0000 2021,0,b'1351799785154613253'
2,Twitter for iPhone,"b'Suggestion: go for damp, not dry \xf0\x9f\x98\x89 https://t.co/DsG8S5B303'","Nottingham, England","West Bridgford, England",,False,Wed Jan 20 07:52:40 +0000 2021,0,b'1351799793245446144'
3,Twitter for iPhone,b'Totally agree! https://t.co/Y6JsSVSiJ5',Houten,"Houten, Nederland",,False,Wed Jan 20 07:52:33 +0000 2021,1,b'1351799764279578624'
2,Twitter for iPhone,b'@BoyoCraig Yn union Craig. Mae lefelau marwolaethau Covid-19 McAllen yn erchyll.',"Cilfynydd, Wales","Pontypridd, Wales",BoyoCraig,False,Wed Jan 20 07:52:44 +0000 2021,0,b'1351799810312040448'
0,Twitter for iPhone,"b'We may never win the fight against COVID-19 until we adopt a holistic campaign approach, the kind that yields polit\xe2\x80\xa6 https://t.co/MLHKrkLwC3'","Accra, Ghana","Accra, Ghana",,False,Wed Jan 20 07:56:00 +0000 2021,0,b'1351800633721057281'
1,Twitter for Android,"b""@AdityaGanediwal @RanbirSingh98 @SBICard_Connect @VISHALT12039545 @LCAI_BEP ye sab @banks even @RBI \ndon't understa\xe2\x80\xa6 https://t.co/Cn21mwEGjm""","New Delhi, India","New Delhi, India",AdityaGanediwal,False,Wed Jan 20 07:55:14 +0000 2021,0,b'1351800436907380737'
3,Twitter for iPhone,"b'En @ceoecuenca seguimos manteniendo un servicio especial de atenci\xc3\xb3n, informaci\xc3\xb3n y asesoramiento a empresas, pymes\xe2\x80\xa6 https://t.co/lG9nUlSeui'","Cuenca, España","Cuenca, Spain",,False,Wed Jan 20 07:56:46 +0000 2021,2,b'1351800826076012545'
0,Twitter for Android,b'Senang sekali baca berita baik begini \xe2\x9d\xa4 https://t.co/LE9CwE5M0T',universe,"Urbana, IL",,False,Wed Jan 20 07:56:22 +0000 2021,0,b'1351800725626642433'
0,Twitter for iPhone,b'#Coronavirus #Covid19 #OutreMer #Guadeloupe #Attestation : Attestation relative au d\xc3\xa9placement a\xc3\xa9rien ou maritime \xc3\xa0\xe2\x80\xa6 https://t.co/pgG2VA5Ab6',Sainte-Anne MARTINIQUE,Martinique,,False,Wed Jan 20 07:56:52 +0000 2021,0,b'1351800851585765379'
0,Twitter for Android,b'THE HIDDEN FIGURES OF COVID19 ARE 80% WOMEN OF COLOR. https://t.co/4NtzOHZbeu',United States,"Raleigh, NC",,False,Wed Jan 20 07:57:54 +0000 2021,0,b'1351801108264603649'
0,Twitter for iPhone,"b'Not out of the woods yet, people! Please wear your masks and practise safe distancing! https://t.co/T3jJlM15wB'",,"Central Region, Singapore",,False,Wed Jan 20 07:58:58 +0000 2021,0,b'1351801378033733635'
0,Twitter for iPhone,b'#Coronavirus #Covid19 #OutreMer #Guadeloupe #Guyane #A\xc3\xa9rien #Maritime #Attestation : Attestation relative \xc3\xa0 un d\xc3\xa9pl\xe2\x80\xa6 https://t.co/kiOr6z3SB9',Sainte-Anne MARTINIQUE,Martinique,,False,Wed Jan 20 07:59:36 +0000 2021,0,b'1351801539678109701'
0,Twitter for Android,"b'Is #NDTV hazardous for #India \n\nSpreading fake news, spreading rumours on a daily basis..!\n\n#IndiaFightsCorona\xe2\x80\xa6 https://t.co/70wMxYPbQw'","Bhopal, India","Bhopal, India",,False,Wed Jan 20 07:59:15 +0000 2021,1,b'1351801448816775168'
0,Twitter for iPhone,b'Tomen nota !!! https://t.co/8gxLvbfZ9T',México,"Pachuca de Soto, Hidalgo",,False,Wed Jan 20 08:00:13 +0000 2021,0,b'1351801693290323969'
5,Twitter for iPhone,b'\xe2\x80\x9cFailed state\xe2\x80\x9d comes to mind as something to say https://t.co/LbHBdZqiwP',"San Diego, Social Distancing","San Diego, CA",,False,Wed Jan 20 08:00:03 +0000 2021,0,b'1351801651615526912'
1,Twitter for Android,b'@detemple @flauschangif Genau genommen fing es gestern an mit dem Gedenken an die 400.000 Tote durch #Coronavirus\xe2\x80\xa6 https://t.co/78Zs1CVMQu',"Hamburg, Germany","Hamburg, Germany",detemple,False,Wed Jan 20 08:01:13 +0000 2021,0,b'1351801946248781824'
0,Twitter for iPhone,b'Scary! Quick one for you big Brother! https://t.co/OgbvKxDO3q',W I N D H O E K - Namibia 🇳🇦,Namibia,,False,Wed Jan 20 08:01:03 +0000 2021,0,b'1351801902695124993'
0,Twitter for Android,"b'But still, Selangor paling tinggi huhu https://t.co/WyiRdahQpO https://t.co/ndv9CI3g1c'","Taiping, Perak","Damansara, Selangor",,False,Wed Jan 20 08:01:11 +0000 2021,0,b'1351801937641971719'
0,Twitter for iPad,b'#coronavirus Cio\xc3\xa8 fate un #governo @GiuseppeConteIT @nzingaretti #Arcuri di #inetti che il15/01/20 andava amangiare\xe2\x80\xa6 https://t.co/KIsxqiZXCw',Bologna,"Bologna, Emilia Romagna",,False,Wed Jan 20 08:02:21 +0000 2021,0,b'1351802229238472706'
0,Twitter for Android,b'A recap of the national Covid-19 situation for today in #Thailand.\n\nhttps://t.co/Pja2JpzgL0',"Mueang Pattaya, Thailand","Amphoe Bang Lamung, Chon Buri Province",,False,Wed Jan 20 08:03:37 +0000 2021,0,b'1351802548043214851'
0,Twitter for Android,"b""Voir M.H sur Franceinfo et se dire qu'on a \xc3\xa0 faire \xc3\xa0 quelqu'un qui conna\xc3\xaet bien son job. #100milleparjour continuon\xe2\x80\xa6 https://t.co/Bbz622JnU9""","Ile-de-France, France","Sèvres, France",,False,Wed Jan 20 08:04:26 +0000 2021,0,b'1351802752788213760'
0,dlvr.it,b'\xf0\x9f\x87\xa6\xf0\x9f\x87\xb9 Corona Massentests die Zweite ...: Das Ergebnis der Massentestung in Tattendorf 16. und 17. J\xc3\xa4nner 2021\xe2\x80\xa6 https://t.co/0nRXKIQp2n',Austria,"Vienna, Austria",,False,Wed Jan 20 08:05:02 +0000 2021,0,b'1351802906417086465'
2,Twitter for iPhone,b'More desktop filmmaking from me. Didn\xe2\x80\x99t realise some students have no option but to sit an exam! #exams\xe2\x80\xa6 https://t.co/1dFj3tVJBF',"Petworth, England","South East, England",,False,Wed Jan 20 08:05:41 +0000 2021,1,b'1351803069579882496'
1,Twitter for Android,"b'La PSIC\xc3\x93PATA de IDA, es la que est\xc3\xa1 llevando a los MADRILE\xc3\x91OS, con y sin Covid, a un estado de depresi\xc3\xb3n \xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4 https://t.co/sLqUdT8nWx'",LEGANÉS ,"Madrid, Spain",,False,Wed Jan 20 08:05:46 +0000 2021,0,b'1351803089939017729'
0,Twitter for Android,b'@ElonMuskNewsOrg \n@elonmusk \nThis book will prove to you that we have something  20 years ahead of vaccines. https://t.co/qDT6yi9yAC',United States,"Raleigh, NC",ElonMuskNewsOrg,False,Wed Jan 20 08:07:00 +0000 2021,0,b'1351803399881297925'
0,Twitter for Android,b'Muy bueno. https://t.co/guglo8seC7',San M. de Tucuman. Argentina,"San Miguel de Tucumán, Argentina",,False,Wed Jan 20 08:06:28 +0000 2021,0,b'1351803264312995842'
0,Twitter for Android,b'How did the panel endorse you while wearing mask so they broke the Covid-19 rules to choose you as Miss ZA https://t.co/U3UUbB8JYT',,"Matabeleland South, Zimbabwe",,False,Wed Jan 20 08:07:11 +0000 2021,0,b'1351803447457280000'
1,Twitter for iPhone,b'#Coronavirus #Covid19 #OutreMer #Guyane #A\xc3\xa9rien #Test #Attestation : Conditions actuelles de voyages a\xc3\xa9riens au d\xc3\xa9p\xe2\x80\xa6 https://t.co/OsuFBBttxl',Sainte-Anne MARTINIQUE,Martinique,,False,Wed Jan 20 08:07:37 +0000 2021,0,b'1351803557176107010'
2,Twitter for iPhone,b'\xe9\x98\xb2\xe8\xa1\x9b\xe5\x8c\xbb\xe5\xa4\xa7\xe3\x81\xae\xe5\xad\xa6\xe7\x94\x9f\xe3\x81\x8b\xe2\x80\xa6\xe7\x97\x85\xe9\x99\xa2\xe3\x81\xae\xe3\x81\xbb\xe3\x81\x86\xe3\x81\xaf\xe6\xad\xa3\xe5\xb8\xb8\xe3\x81\xab\xe6\xa9\x9f\xe8\x83\xbd\xe3\x81\x97\xe3\x81\xa6\xe3\x82\x8b\xe3\x82\x88\xe3\x81\x86\xe3\x81\xa7\xe3\x81\x99\xe3\x81\x8c\xe3\x80\x82 https://t.co/aHds1Cd7Qs',,"Tokorozawa-shi, Saitama",,False,Wed Jan 20 08:08:04 +0000 2021,0,b'1351803668647972865'
0,Twitter for Android,b'\xf0\x9f\x9b\x91Eben #MerkelsMacht macht was sie will und alle tabbelen  sch\xc3\xb6n brav mit Applaus hinterher! Sie sollte endlich abtr\xe2\x80\xa6 https://t.co/3Carh9Tx1O',,"Zurich, Switzerland",,False,Wed Jan 20 08:09:03 +0000 2021,0,b'1351803915667468289'
0,Twitter for iPhone,b'#Corona #coronavirus #nrw #Impfen #Kommentar zur Corona-Politik: Jeder verlorene Tag gef\xc3\xa4hrdet Existenzen (via\xe2\x80\xa6 https://t.co/sZxFpLacHX',"Köln, Deutschland","Cologne, Germany",,False,Wed Jan 20 08:08:56 +0000 2021,0,b'1351803886286344192'
10,Twitter for Android,"b""How was your 2020? I crawled out of bed four days out of seven at best, meanwhile here's Dolly: https://t.co/T1bNmWVnGK""","Toronto, ON","Toronto, Ontario",,False,Wed Jan 20 08:09:10 +0000 2021,1,b'1351803945430241280'
0,Twitter for iPhone,"b""@Sante_Gouv @Travail_Gouv #CouvreFeu18h00 on est de la chair \xc3\xa0 canons - nos employeurs n'ont rien chang\xc3\xa9 au pr\xc3\xa9sent\xe2\x80\xa6 https://t.co/3u70NNEMDP""","La Garenne-Colombes, France","Paris, France",Sante_Gouv,False,Wed Jan 20 08:10:28 +0000 2021,0,b'1351804271520579584'
0,Twitter for Android,b'What about those lost to abortion?!!!?? https://t.co/1rqBEecMZO',,"Michigan, USA",,False,Wed Jan 20 08:11:43 +0000 2021,0,b'1351804585199992832'
0,Twitter for iPhone,"b'Excellent thread on #gender, #care, #work &amp; #anxiety #COVID19 by @leahruppanner https://t.co/VzbaD6zfJl'","Portland, OR (USA)","Portland, OR",,False,Wed Jan 20 08:12:39 +0000 2021,0,b'1351804822282928130'
3,Twitter for Android,b'@SatinderRajpoot @RanbirSingh98 @Bajaj_Finserv @RBI @PMOIndia @LCAI_Support @BBCHindi @aajtak @ndtvindia\xe2\x80\xa6 https://t.co/1QHyKwxlm7',"New Delhi, India","New Delhi, India",SatinderRajpoot,False,Wed Jan 20 08:12:38 +0000 2021,2,b'1351804817925054465'
2,Twitter for iPad,"b'Wer wurde wie oft getestet, wer war wie oft positiv mit #SARSCoV2 ? \n\nAm h\xc3\xa4ufigsten positiv waren Verk\xc3\xa4ufer, Taxifa\xe2\x80\xa6 https://t.co/kSAyZmTAnp'",Österreich,"Walding, Österreich",,False,Wed Jan 20 08:14:26 +0000 2021,0,b'1351805271023226882'
0,Twitter for iPhone,b'#show https://t.co/BmKIWbDPcX',Panama,"Barcelona, Spain",,False,Wed Jan 20 08:13:32 +0000 2021,0,b'1351805042748252161'
